115-CD45,139-CD45RA,142-CD19,144-CD11b,145-CD4,146-CD8,148-CD34,147-CD20,158-CD33,160-CD123,167-CD38,170-CD90,110_114-CD3
4.09877,1.51306,-0.17599,-0.28207,3.56289,-0.53995,-0.02677,0.61352,0.05549,-0.17478,-0.04056,0.48539,4.86456
4.52473,3.49459,-0.12627,-0.30034,-0.17705,3.88422,-0.45971,1.23647,-0.01168,0.89367,1.32244,-0.12315,3.39575
5.35195,1.03225,-0.06297,0.12499,1.0904,5.10759,0.75239,0.70268,1.08747,1.87589,2.24312,-0.30996,4.87194
1.68032,0.2423,-0.14666,0.54788,0.97384,-0.0826,0.0435,0.30766,1.01617,1.06051,2.13036,0.52107,1.18313
4.5517,-0.13872,-0.18189,-0.05933,3.86442,1.12239,-0.18491,-0.03477,-0.45888,0.45882,3.16941,-0.08156,4.52855
2.25829,-0.29758,-0.20634,-0.15568,0.88583,-0.1146,-0.05602,-0.31408,0.27968,-0.11008,2.77482,-0.12224,-1.12026
4.30803,-0.90274,-0.28722,0.62238,3.56573,0.75358,-0.02813,0.7667,-0.13496,0.53501,1.96451,0.01691,4.40383
4.15869,3.20726,0.0952,0.23174,-0.02308,3.41343,-0.1423,-0.05092,-0.1506,-0.17387,1.41445,-0.29504,3.43062
4.7431,1.09493,-0.11855,-0.08938,-0.00055,3.21131,0.62131,-0.12769,0.01746,-0.15031,1.41093,1.4943,4.56415
-0.99521,-0.74109,-0.11521,-0.08138,0.39311,-0.19615,0.19503,0.78446,-0.19425,-0.31656,1.52509,0.28984,-1.13628
4.75728,0.62833,-0.07091,0.22335,3.67263,-0.09799,-0.53991,0.26303,-0.16297,0.46685,2.66695,0.57557,3.00542
4.49672,2.5166,-0.01597,-0.14271,3.34202,-0.03999,0.87479,-0.18411,-0.07461,1.0469,2.31155,0.40377,4.9567
-0.25941,-0.93451,0.36441,-0.14123,-0.06838,-0.08312,-0.11738,-0.03764,0.40613,-0.17945,1.03888,1.54398,1.93438
-1.3473,-0.14191,-0.02521,-0.35873,-0.00895,-0.10538,0.02014,-0.08883,-0.23022,-0.15768,0.21883,-0.18493,2.68537
4.74215,0.62936,-0.31752,-0.1181,-0.13214,-0.03349,-0.11213,-0.09469,0.1644,-0.15851,1.63026,0.09751,4.57406
3.9665,2.62679,-0.20934,0.53975,-0.02662,0.22798,0.03197,-0.06646,1.64013,1.04202,3.06726,0.32042,0.61363
-0.36789,0.70369,0.82915,-0.09196,-0.16217,-0.23063,-0.0105,-0.05665,-0.00618,1.08335,1.04083,-0.06567,-0.2497
4.85072,0.40209,-0.24274,0.26219,3.79306,0.44035,-0.05854,-0.09745,1.40417,-0.09857,0.40553,0.50653,4.88368
4.40216,2.58086,2.32041,-0.55302,-0.15751,-0.0585,-0.05424,2.17316,-0.13233,1.92477,3.09473,-0.01338,-1.20712
4.76709,0.92897,-0.14242,-0.18053,-0.15294,3.83751,0.34622,0.64812,-0.04708,0.10248,1.34985,-0.01514,3.84443
1.20449,1.64394,-0.53481,1.7037,-0.07153,0.5433,1.36055,0.32759,2.54709,0.3504,0.41118,0.82361,-0.83529
4.46363,4.93137,-0.12213,0.52732,3.29704,-0.46883,1.04917,0.77321,0.43831,0.39386,1.61219,0.12936,4.51173
3.36678,2.01354,2.81734,-0.03977,-0.35142,-0.04422,-0.13537,-0.07941,0.41924,-0.04704,6.14047,-0.33308,-0.79399
5.03238,-0.56528,0.06938,0.52935,4.17574,1.38524,-0.08462,-0.17847,-0.89303,-0.66889,0.61383,0.10111,4.48506
4.68675,2.15467,-0.01223,-0.09575,-0.12404,-0.02035,-0.03182,-0.16091,0.44395,-0.17219,1.87731,0.35464,0.90692
3.95324,-0.28517,-0.08813,2.42098,-0.05008,-0.14667,-0.00379,-0.09536,4.64606,1.88813,3.15272,0.3839,-0.33368
4.98235,2.12103,-0.09963,0.14373,0.04237,4.86052,-0.02422,-0.06921,0.772,-0.52347,1.35373,0.63881,4.76825
4.89204,-0.20364,-0.04389,3.87057,2.12699,-0.32166,-0.16557,-0.18856,4.95836,1.01458,4.56594,1.64062,1.35547
3.6319,2.34049,0.79859,1.15777,3.07018,2.16872,0.54912,0.4247,3.24162,1.06967,5.05736,1.62874,2.81622
3.85072,1.81448,-0.00416,2.40101,1.6984,1.50598,-0.05244,2.11511,2.27185,0.34604,3.06103,0.23258,3.68054
-0.06824,-0.47302,-0.17062,-0.29638,-0.01305,-0.06314,-0.02912,-0.04898,0.80993,-0.02052,1.09737,0.57912,1.66449
4.12803,-0.36025,-0.19422,3.05116,0.86812,-0.1064,1.45455,-0.11686,4.1723,2.13587,3.98246,-0.01714,-0.87516
4.38689,1.51489,-0.03551,1.18278,2.92661,1.57293,-0.1419,-0.15918,-0.08311,0.97454,2.81136,-0.08435,4.15895
4.16789,0.69818,-0.51599,0.91358,3.15492,0.16466,-0.08053,-0.09027,1.39451,-0.22429,5.53252,1.26328,3.83511
4.75016,1.5613,0.84744,0.79692,-0.00317,-0.15417,-0.11225,-0.03999,0.51757,-0.03771,-0.66175,-0.07634,2.57965
4.99836,-0.36242,-0.06529,-0.0907,-0.1006,3.82484,-0.17296,0.70862,-0.11959,0.64888,-0.03295,-0.1793,3.80253
4.58775,1.59319,-0.15671,-0.40771,1.51782,3.76629,-0.20845,1.09803,1.28225,1.45481,1.3529,-0.11151,3.78976
2.90301,0.92282,2.57755,-0.16701,-0.01624,-0.18391,0.06056,0.43004,1.55129,0.17594,5.45622,-0.21642,-0.23358
5.27263,2.01724,0.63083,3.55593,1.55954,1.86685,-0.16992,-0.13885,4.67804,2.26653,1.96393,-0.11907,1.52785
4.06223,2.59951,1.08886,-0.48776,-0.02401,-0.1537,0.55424,2.98341,-0.11349,1.76622,5.48534,-0.00946,-0.08755
0.73641,0.13556,-0.00409,-0.16167,-0.11704,-0.04631,-0.11427,-0.02285,0.60487,-0.02172,-0.0881,-0.14936,1.27614
4.47462,1.39259,0.19483,3.13868,2.27403,-0.08287,-0.12067,1.95885,4.3192,1.30028,3.89807,-0.00174,0.9698
4.38557,4.0278,2.9264,0.87357,1.44227,-0.18291,0.07466,1.62762,1.07936,-0.16977,3.30124,-0.13076,-0.57082
2.56909,-0.27078,-0.02317,1.30295,-0.36675,-0.15127,0.51031,-0.15415,1.10402,5.27744,4.36744,-0.15663,3.35193
4.71891,0.65857,0.33306,-0.29924,3.87223,1.12578,-0.06466,-0.11878,1.17919,1.3079,1.79832,-0.02691,3.76721
4.05859,2.89933,-0.35667,1.53892,-0.24028,-0.01671,-0.29918,-0.20035,1.52041,-0.08632,3.13644,0.36068,-1.54132
3.94316,0.20742,-0.15454,-0.1234,2.67805,0.38568,-0.34034,0.3732,4.16346,0.3009,4.36483,1.71792,2.37922
4.52894,1.57258,-0.06911,0.85378,3.35477,1.23952,-0.06679,-0.05571,0.00257,-0.01877,4.05884,0.454,4.73489
4.52514,1.08425,-0.01843,-0.32173,3.28524,0.60683,-0.1713,-0.07039,0.8578,-0.08263,1.45968,-0.10457,4.04536
-0.66171,-0.11051,0.66501,-0.08421,-0.34534,0.0533,-0.16469,0.00554,2.34254,0.5834,2.79604,1.91461,2.51666
2.14658,-0.34062,-0.18048,0.78927,-0.07216,-0.16242,2.25837,-0.0061,2.40361,0.46545,3.05371,-0.12072,1.90322
4.64121,0.42772,-0.31794,3.23378,2.51075,0.47801,1.28817,0.4777,4.81226,0.886,4.20265,0.65423,-1.38665
5.22102,4.66605,2.3575,-0.18092,-0.02968,-0.75963,0.25976,2.89845,0.68652,1.86218,1.24481,1.07504,0.22003
-0.09257,-0.29871,-0.17327,-0.02189,-0.05033,-0.02464,-0.10842,-0.14636,1.54349,-0.02938,0.35986,-0.0479,0.68313
0.11851,-0.18258,0.32931,1.14829,0.05112,-0.07355,-0.16469,-0.12318,0.88651,-0.05901,1.65852,0.65761,0.29378
3.95497,3.82785,-0.09593,-0.07591,0.75392,3.70075,-0.04416,1.00002,-0.004,0.16569,2.22123,-0.04039,3.39653
4.29083,-0.17727,-0.00621,-0.36061,3.29664,0.33895,-0.07228,0.72605,-0.24566,-0.02722,2.27205,0.0323,4.32887
2.9242,1.442,2.75372,-0.14681,-0.05288,-0.13392,-0.07474,0.60835,1.10917,0.77339,7.4008,-0.09647,0.59627
4.52337,2.65688,-0.02944,0.35755,1.33957,-0.06863,-0.35751,0.00036,-0.07566,-0.16395,4.72772,0.8324,3.19414
4.75022,0.54519,-0.05239,0.8655,3.41457,0.85924,1.3359,1.20871,0.90077,0.34657,2.13839,1.48107,4.32341
4.34595,0.73536,-0.13343,0.14722,2.93864,1.19152,0.99465,-0.09003,-0.44428,-0.20514,2.27784,1.02571,4.2791
4.80189,-1.27931,0.3256,1.95948,-0.05233,4.18852,-0.18228,-0.10777,-0.11711,-0.00926,1.38709,-0.10264,1.87833
-0.2473,-0.62245,-0.07097,-0.07478,-0.15877,-0.03625,-0.13234,0.92322,-0.48765,-0.12896,2.02685,-0.11129,1.67817
4.97086,1.10018,-0.09673,-0.15715,-0.01279,3.98766,1.07685,1.06797,-0.10654,0.44914,0.49137,-0.11132,4.21931
2.83383,0.98854,-0.15237,2.54866,-0.03281,0.00491,-0.12371,-0.07018,0.00335,0.25166,2.24533,0.29829,1.2598
5.28428,3.54826,-0.11094,0.33108,0.20036,3.57196,1.27387,-0.18715,-0.33367,0.72398,2.45177,-0.10407,4.49001
4.27195,0.518,-0.1558,2.14991,1.9725,-1.37424,-0.39178,-0.15494,4.38341,2.24779,4.53329,-0.1209,4.41266
-0.83258,-0.28744,-0.21129,-0.09351,0.28947,-0.12278,-0.08585,-0.05161,-0.07638,0.2276,1.17981,-0.29284,0.50071
4.85496,0.37708,-0.1005,2.02177,0.201,5.38739,1.64916,1.08445,-0.61351,0.05608,3.46192,-0.04248,3.18847
5.01206,3.86349,-0.07867,1.03583,-0.0433,1.79285,-0.04007,-0.17778,-0.12559,-0.17862,3.44603,0.16875,-0.4286
4.52308,0.78106,-0.19385,-0.09244,3.59185,-0.02463,-0.16767,0.85783,0.24288,-0.03724,1.32703,0.84639,-0.21215
3.34818,-0.0521,0.78319,1.6741,1.01571,-0.09706,1.23455,0.35072,4.70482,0.82505,4.25099,0.2842,1.7883
4.38947,2.51848,2.61556,0.40973,0.74827,0.16439,0.22766,2.6749,1.77826,1.29668,3.82988,-0.13795,-0.35316
4.36461,2.45722,0.86649,0.34797,-0.1422,0.00576,-0.01236,0.99736,1.41972,1.51312,3.02132,1.03655,0.31676
-0.09296,-0.69073,-0.19346,-0.0353,-0.11953,-0.20316,-0.02553,-0.13642,0.47472,-0.09899,0.73133,1.15936,-0.20657
3.58989,2.03248,-0.1318,0.05191,0.22063,-0.07548,0.4372,-0.1373,2.10424,0.35932,2.25497,-0.13492,5.02108
4.33671,2.91443,-0.18235,1.37965,3.62906,-0.15325,0.97261,0.08228,-0.1401,-0.04136,3.02501,0.36593,4.32791
0.17176,0.39143,0.11396,0.92478,-0.17043,-0.18212,-0.10848,-0.042,0.90959,-0.08909,1.50543,0.18989,0.04648
4.54622,-0.31105,-0.07304,-0.16212,3.74711,0.32475,-0.10993,1.41927,-0.03268,-0.10368,1.51195,-0.00841,3.91018
1.54516,1.03841,1.54493,2.68052,1.15261,1.33164,1.98525,0.48509,3.05717,0.94534,2.92204,-0.17271,1.10237
4.7028,1.47176,-0.13838,0.25709,1.22328,4.41233,0.34012,0.31989,3.08149,0.81276,1.74685,-0.31734,-1.86305
2.71338,-0.16054,-0.2832,1.24445,1.38535,-0.1448,0.36519,0.54806,4.16071,-0.03086,4.29777,-0.10198,0.89815
4.37899,2.92391,-0.02483,1.07864,3.74747,0.62768,-0.06505,2.07501,2.05992,-0.08844,3.0815,-0.01908,4.52454
4.95868,1.87013,-0.24235,-0.03665,0.24162,4.14395,0.32737,0.84015,-0.02627,-0.17943,2.29452,-0.14677,4.08271
3.45324,1.49247,-0.0859,2.17797,0.85176,1.70699,0.39046,-0.11555,4.55726,1.06542,3.39908,-0.01733,2.03376
2.19231,1.35912,-0.03224,0.84479,0.79033,-0.03339,0.83698,-0.14968,3.75067,1.91414,4.93044,1.96293,1.16051
2.93822,3.21269,0.18424,-0.45291,0.69205,1.05122,-0.08728,-0.07762,0.36392,0.72661,1.02822,4.71341,-0.45129
3.67823,-0.17309,-0.09032,-0.09166,-0.15437,-0.29994,-0.03172,-0.10263,0.79514,-0.1709,0.83243,-0.10887,3.8294
1.01528,0.9366,0.17583,1.4847,-0.18331,-0.36274,0.16604,-0.48795,2.70715,1.79846,1.4425,0.90708,-0.04749
4.59833,1.75887,-0.00653,2.88984,1.28809,-0.34402,1.27057,-0.14866,4.65359,0.26047,4.32059,1.76273,1.93418
3.65088,1.17046,0.57233,2.87718,1.18334,-0.22985,1.95777,0.30589,4.07258,2.82795,3.00803,-0.12454,1.88969
1.40482,1.01679,2.02015,0.13375,-0.41719,0.59792,-0.16246,-0.14415,1.05652,1.57569,1.64795,-0.0888,1.6503
4.76089,2.2621,1.8094,0.23781,1.59298,3.83724,0.33165,-0.11226,0.17288,-0.04887,1.08228,-0.08706,4.30764
3.44659,1.61934,-0.20537,-0.28352,3.16939,-0.31328,-0.10384,-0.16276,-0.06436,-0.40762,-0.16366,-0.09791,4.3887
0.57403,-0.27094,-0.17925,-0.02869,0.24211,-0.02587,-0.16327,-0.15722,1.76143,0.29742,2.70983,0.77502,2.5446
4.23039,-0.65068,-0.33205,0.36943,-0.23579,0.02076,1.28032,-0.07168,0.39414,0.45741,6.28972,-0.08441,-0.44481
4.65805,1.52647,-0.10349,0.29242,-0.24456,4.3237,-0.11642,0.5435,-0.78162,-0.32792,1.70805,0.05068,3.90466
4.22311,2.963,-0.08199,1.1559,-0.10822,3.05708,0.43202,0.24657,-0.35479,-0.06393,0.0973,0.52871,3.87733
3.9987,2.01517,2.03988,-0.10011,0.51438,0.3715,0.18601,1.94436,-0.24546,1.02791,1.02699,-0.0018,0.44492
1.27397,-0.08374,0.40466,2.0195,-0.07878,1.79543,0.55818,0.28067,1.7113,0.74094,2.77929,0.24267,1.76735
2.47398,0.2558,0.72322,1.83276,-0.14767,-0.24384,0.1425,-0.11313,0.64981,0.85068,2.56899,1.22895,0.57246
4.5952,2.83498,3.738,0.37257,-0.08159,0.02841,0.84801,2.61693,1.16171,2.91846,3.21391,0.56602,0.21923
4.24074,3.28073,-0.1252,0.02448,-0.18209,3.83019,-0.11169,0.85326,-0.24777,1.12379,2.02578,0.41172,3.71621
4.98725,0.86216,-0.06964,0.76563,1.10163,4.17169,-0.07706,1.06565,-0.12604,-0.3462,0.9471,-0.03953,4.48674
3.02052,-0.15479,1.52453,2.36126,0.23078,1.34866,-0.05339,-0.09522,1.02412,2.3273,2.42228,0.85787,-0.2758
4.52972,2.69098,-0.1544,-0.13129,-0.11386,4.05374,0.45043,0.65865,-0.15056,-0.0642,0.90238,-0.07247,3.93867
1.41245,-0.04092,-0.04351,0.20645,0.83559,-0.22212,-0.00813,-0.00946,0.56662,-0.27007,-1.22558,-0.05183,2.91171
4.4502,3.7837,-0.08047,0.29344,-0.09734,4.72185,1.36195,-0.14209,1.26793,-0.22406,2.21475,0.44577,4.79114
2.45912,-0.46702,-0.21237,1.28773,-0.15519,-0.15988,-0.14322,0.06755,1.58246,0.90296,1.49727,1.33817,1.28291
2.11117,0.05987,-0.06648,1.02616,0.62906,0.56965,0.38908,-0.15443,0.50966,-0.0086,2.35758,0.6858,2.94684
3.8761,3.41178,2.82939,0.71911,-0.24576,-0.07559,-0.17623,2.0063,0.31377,0.22531,2.43688,0.77374,-2.63121
5.1463,0.98621,-0.12119,1.2421,3.98005,0.48572,1.04349,0.12394,-0.46222,-0.04099,1.64933,0.43547,4.56275
3.88435,1.34504,-0.09221,0.79518,-0.0865,3.54001,-0.17728,0.5915,-0.0543,-0.02781,1.31316,0.74824,3.13089
4.69825,0.31814,-0.22622,3.74719,1.54663,-0.57692,0.84035,0.5283,4.94368,2.27464,4.38055,1.20775,-0.41192
3.6109,1.98963,-0.09261,0.8204,-0.37105,2.23412,1.47818,-0.08637,2.32086,1.45911,3.23598,1.32774,-0.22227
2.75108,1.11227,-0.06061,1.14416,0.89691,2.80551,0.98729,2.07377,1.33856,0.30128,4.81516,0.05106,4.25436
4.63106,0.76753,-0.17384,-0.37111,4.13847,0.145,-0.00858,-0.11706,1.27418,1.47124,-0.25428,0.79342,4.48943
-0.55037,0.2257,-0.07572,0.01714,-0.14088,-0.28314,0.44482,0.8794,1.34209,0.27875,1.90616,1.42123,1.52411
4.73544,3.08342,-0.15394,-0.11033,1.49398,3.49869,-0.16127,-0.0654,-0.48476,-0.13303,2.84506,0.49636,3.98682
3.35985,3.08687,2.55394,-0.03526,-0.09253,0.37769,-0.15433,1.63474,2.01304,0.93277,1.11473,0.65521,-0.66174
4.99748,0.26935,-0.09453,0.23012,4.3702,1.30712,0.95822,-0.00181,-0.27002,0.13437,3.8072,0.50687,5.01669
-0.19619,-0.22934,-0.01377,-0.40272,-0.31672,-0.07879,0.1733,-0.04811,0.50458,-0.17885,0.18908,-0.14049,2.32304
4.14164,3.42105,-0.02114,0.19028,3.47901,1.10144,1.16767,-0.02332,-0.46738,-0.17664,2.2165,0.18758,4.66695
3.85063,0.26324,0.17408,1.76102,1.76365,-0.37637,0.82989,-0.19097,3.75657,1.95023,3.30484,1.04122,1.24264
4.61279,2.56141,2.70193,-0.02154,-0.05772,-0.06656,0.31631,0.97037,0.65561,3.12867,3.31537,1.40938,0.41632
2.10054,0.26791,-0.09793,2.58509,0.3554,0.46145,-0.07899,-0.10341,2.74159,-0.15315,3.4441,1.55607,-1.16557
4.11486,2.92155,-0.1861,-0.61082,2.93369,0.62708,-0.16542,-0.07507,0.69239,0.00609,3.97416,1.24914,4.43756
4.53254,1.63789,-0.12799,0.53608,3.96209,1.05026,0.20373,1.68059,-0.47691,1.30793,-0.44303,-0.24445,4.03609
4.39046,3.32023,0.23598,0.8337,0.5749,3.93286,0.81979,1.59516,0.44535,-0.03871,2.43084,1.16105,2.67083
2.68022,-1.04244,-0.13462,1.02078,-0.06032,-0.01159,1.73789,0.26924,1.66585,1.21064,1.87753,-0.02691,-0.30165
4.65595,0.91737,-0.68527,0.77001,3.60302,0.09448,-0.03625,-0.13227,-0.51663,0.46541,1.21489,0.19025,5.47692
4.36012,-0.09753,-0.11828,-0.19177,3.61207,0.33599,0.9566,0.2921,1.41757,0.76086,0.77983,0.8624,4.86864
3.51495,-0.5943,-0.14179,-0.56058,1.38942,3.85894,0.73233,0.76299,0.44924,-0.11217,3.76006,1.44853,5.17483
4.81969,1.46677,-0.10907,-0.10149,3.71379,0.64181,-0.22916,-0.15016,-0.15653,-0.11898,1.84758,1.14945,4.751
4.78891,2.84817,0.71412,0.87763,-0.07412,4.44825,0.1664,-0.96321,-0.08979,0.2566,0.99301,0.9098,3.09124
4.63639,1.21935,-0.36136,3.58275,2.46308,-0.12207,0.93451,-0.57755,3.63439,2.00313,3.57873,0.36921,0.54244
-0.73689,0.2752,-0.18648,-0.1725,-0.04905,-0.15271,-0.03936,-0.04681,0.47481,-0.00283,1.54485,-0.09893,1.42431
3.36092,0.44192,-0.71143,2.82799,-0.10824,-0.10394,0.69219,2.05411,1.72629,0.25846,2.69257,0.58647,1.20573
4.91108,1.02021,-0.08331,1.99141,0.5022,1.03848,-0.09081,0.22871,-0.43979,-0.13223,5.69573,-0.16549,1.45228
4.04506,-0.55301,0.06075,1.24734,0.44207,-0.29751,-0.08374,0.13291,4.34219,0.97427,4.32277,0.42111,0.30524
4.5957,2.21546,2.67098,1.87611,1.40644,0.22398,0.01803,1.71677,-0.04586,0.55551,3.37546,-0.03589,-1.30599
4.09183,2.71514,3.28102,-0.12661,1.75057,2.00995,-0.13549,3.1927,0.19429,1.54217,2.20901,0.39555,0.76335
0.74444,-0.17212,-0.11976,-0.07634,-0.33972,-0.03422,0.25827,-0.00021,-0.16644,-0.1098,1.80432,0.72754,-2.31598
3.79353,3.37187,-0.07785,0.48514,0.32355,0.50601,-0.20223,-0.12089,-0.15687,0.93725,3.2568,0.25218,-0.33617
2.80321,-1.00821,-0.26021,0.44768,-0.41016,2.28034,-0.01561,-0.16353,2.46734,0.57336,1.98034,-0.17642,2.0098
2.47355,-0.19086,2.51806,-0.06015,0.23136,-0.3552,1.08601,-0.18897,0.78196,-0.3273,7.03302,-0.28543,-0.40546
0.98165,-0.51307,-0.17263,0.9158,0.90691,-0.18284,0.60903,-0.02871,0.47934,0.07363,2.40489,0.90451,-0.6699
4.92461,3.46782,-0.1001,2.40611,-0.12146,4.26423,-0.06092,0.61264,-0.17488,0.00125,3.09224,1.344,2.26522
4.41549,0.77688,-0.31509,0.00212,3.83907,0.89338,0.28562,0.27035,0.19021,-0.33411,2.97671,-0.16173,4.61339
4.29588,1.21646,-0.01461,0.46954,-0.0053,-0.39194,0.09626,-0.01341,-0.08542,-0.08271,0.14742,-0.14512,0.1117
4.02965,0.18381,-0.12466,1.17335,1.74522,-0.05823,0.55995,-0.07532,4.61967,1.98892,4.32108,-0.00413,2.7206
-0.29589,-0.3526,-0.11418,-0.07339,-0.00627,-0.2891,-0.0257,-0.06567,-0.29049,0.33043,-0.08999,1.06093,1.24372
0.92444,1.59802,0.30931,0.11988,-0.25289,-0.15938,0.98621,1.16093,-0.48286,-0.14235,2.06283,1.2605,2.42413
4.29564,1.98459,-0.17887,0.49813,3.25254,-0.02694,-0.15642,-0.02589,-0.16601,0.87154,0.00468,-0.1002,4.10433
4.07507,2.46406,-0.4253,0.39271,-0.06161,3.8032,-0.03761,-0.01594,-0.61455,0.22555,2.35824,-0.1303,3.75293
-0.45166,-0.44097,-0.0855,-0.23712,-0.26096,0.30644,-0.14607,-0.10216,-0.03462,-0.13688,-0.03684,-0.10083,-0.88144
4.90294,0.78998,-0.09375,-0.0567,3.99027,-0.05688,-0.02847,-0.15445,1.40579,0.07925,2.09365,-0.05138,4.43628
-0.40656,-0.23574,-0.14374,0.03751,0.00765,-0.30536,-0.01302,-0.15617,0.10258,-0.15021,1.833,0.68184,3.29407
4.91778,2.75382,-0.0641,-0.05871,0.24923,4.74042,-0.20556,1.45625,0.8423,-0.07796,0.89237,-0.06805,4.01535
4.81542,1.93702,-0.13008,-0.31918,-0.1879,4.43829,0.7356,0.19811,0.50618,-0.05913,2.61009,0.10452,4.44397
4.42915,1.32578,-0.13865,-0.02182,3.31107,0.61853,-0.05022,-0.01473,-0.12129,-0.15398,2.05193,0.90103,3.80813
4.30487,-0.14278,-0.37533,3.50824,0.21819,-0.18617,-0.14763,0.48304,4.67707,-0.08827,3.72848,-0.07205,0.24911
4.76436,0.44525,-0.1314,0.12086,3.88802,1.1701,-0.13598,0.1877,0.68506,-0.12393,1.36456,-0.10742,3.63193
4.41643,1.66425,-0.16864,2.14735,3.46265,1.71456,-0.06204,-0.06289,-0.07964,-0.09694,2.92503,-0.06579,4.3396
-1.20802,-0.02258,-0.5398,-0.33056,-0.03712,0.21015,-0.24061,-0.00909,0.9583,-0.34241,1.11611,-0.11931,-1.51939
4.77116,-1.7825,-0.28599,0.40194,3.90958,0.46633,-0.15811,0.38056,-0.11123,0.84818,0.49136,0.62097,3.65988
4.89851,0.1756,0.2304,-0.05152,0.18613,4.62238,-0.04169,0.10498,-0.08158,-0.0611,2.20068,-0.1567,4.77178
1.25087,-0.45163,0.00469,2.01409,-0.06133,-0.09484,-0.09056,-0.00018,2.32596,0.15216,1.81831,-0.00791,-0.36774
4.50566,0.57909,-0.09822,3.55849,2.56031,-0.00521,1.71634,-0.06691,4.45865,1.64419,3.47513,1.24302,0.92547
4.21972,3.20877,-0.17677,0.07082,-0.11341,3.33396,-0.10994,0.17474,-0.0088,0.78669,3.16659,-0.28144,3.93227
4.72165,0.35228,1.48016,4.44837,2.08743,-0.07224,1.32391,0.03191,5.08148,3.59379,4.07807,1.16385,0.41744
3.49798,2.52878,-0.09963,-0.01269,3.19328,0.60814,-0.01673,1.38863,0.09635,-0.1497,2.22148,0.53969,3.88629
4.96739,3.44986,-0.14422,-0.00528,-0.13166,0.76143,-0.09896,-0.13537,-0.35138,-0.16986,6.09961,0.31992,0.92973
3.8848,3.32898,-0.00738,-0.28754,-0.06924,0.86657,-0.03326,-0.01756,1.03619,-0.03072,1.72281,-0.16074,0.99982
4.27857,-0.20795,-0.01064,-0.11974,3.56941,0.42854,-0.14018,-0.09328,1.0521,-0.07404,0.58546,-0.13837,4.93128
4.0301,3.64644,2.80777,0.22671,0.41037,-0.06107,-0.0951,2.01443,1.7342,-0.12489,1.09323,-0.00675,1.51147
4.38885,-0.61467,-0.48673,0.00585,3.83925,0.46954,-0.18076,0.2573,-0.12442,-0.06025,3.39758,0.2685,3.88011
3.87483,1.67834,-0.12017,-0.15129,-0.13399,1.1465,-0.11011,-0.12031,0.20891,0.05217,3.7196,-0.18812,-1.15627
4.18544,0.53755,-0.13275,2.36577,2.03619,-0.19581,0.83691,-0.09812,5.10992,1.6009,4.67239,1.43586,0.964
2.00825,-0.07139,-0.04336,3.08824,-0.02419,0.25345,0.64079,-0.11523,1.90786,2.12058,1.89584,1.31284,2.15199
4.99153,0.18008,0.15575,-0.18228,0.07581,3.7148,-0.18239,0.34171,-0.13638,-0.16074,1.29835,-0.06312,3.79082
4.78821,-0.3719,0.43664,-0.48486,3.50754,0.17831,-0.02445,-0.0095,0.41226,-0.22297,5.02827,-0.03939,4.70567
3.77158,2.7154,2.45368,-0.09796,-0.13323,-0.02133,0.3518,1.89257,0.70991,3.45066,4.05999,-0.17074,-0.29255
1.15012,-0.21971,-0.08501,0.7879,-0.13181,-0.11687,0.85948,0.42171,1.61123,1.20817,2.51468,1.24513,2.61748
4.81461,3.73652,-0.09038,0.4921,0.09628,2.27567,-0.0637,-0.13528,-0.02175,-0.20201,0.15376,1.32776,4.50458
3.24152,1.60588,-0.08319,1.39904,-0.15192,-0.3412,-0.18599,-0.02027,2.78416,3.87055,4.54309,0.30327,-0.08809
-0.39016,0.67766,-0.03303,-0.36176,-0.02835,-0.16434,-0.08299,-0.12824,0.08072,-0.10288,1.72631,1.06678,2.86553
4.81732,3.25186,0.08672,0.48037,-0.31163,4.54022,1.31499,-0.06368,-0.28942,-0.39051,1.56155,-0.05222,3.87553
-1.16365,-0.74752,-0.12176,-0.54856,-0.08925,-0.14615,0.42692,-0.04809,0.39172,0.53988,1.34048,0.075,3.33888
3.77558,-0.11329,-0.11538,-0.17058,1.12476,-0.28478,-0.03959,-0.12871,-0.16384,-0.2218,-0.12096,-0.00513,2.73951
4.11851,3.14297,3.30407,-0.1596,-0.09109,0.07153,-0.02614,-0.06077,0.77475,1.1615,6.18611,-0.1177,0.28717
3.94546,1.45754,3.07165,1.73063,-0.2013,-1.03705,-0.14334,0.62736,-0.82737,2.42276,2.7738,-0.15425,-0.44703
4.57628,0.24322,-0.19922,-0.2015,3.61943,1.86157,-0.17515,-0.01865,1.15969,-0.02596,2.37795,-0.07551,4.59944
3.52701,-0.44578,1.86795,-0.09764,-0.02471,0.29228,-0.17941,0.19888,-0.33731,-0.15862,1.23547,-0.09916,-0.19548
4.5711,-0.63191,-0.13075,3.81171,1.08974,-0.14467,-0.13456,1.46045,4.85941,2.88175,4.25575,1.15721,0.56145
4.08825,0.15739,-0.1256,-0.09178,3.3407,-0.09867,-0.0446,-0.04871,-0.19536,0.2511,1.31034,-0.07622,4.48143
4.76109,0.88123,0.49561,0.59135,0.77124,3.84275,0.60367,0.69999,0.3644,-0.1318,0.74769,0.7153,4.5489
5.01268,1.49927,-0.07764,-0.01114,-0.13855,4.63144,-0.01856,0.31227,0.69921,0.41783,1.59646,-0.03856,2.61984
